subjID,exptPart,trialNumber,roleCurrent,marblesSampled,asymm,probBullshitterRed,probBullshitDetectorRed,probGlobal,drawnRed,reportedDrawn,compLie,compUnifLie,compDetect,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,pseudoRound,trialTime
sona-25043,trial,25,bullshitDetector,10,True,0.8,0.5,0.78125,7,10,-1,False,0.048828125,True,5,-5,77,88,5859.93287093047,1690,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,True,9882
sona-25043,trial,26,bullshitter,10,True,0.5,0.8,0.51875,2,2,-1,False,-0.12411243519999997,False,2,8,79,96,2860.605480584214,4023,What was the proportion of red to blue marbles from your perspective?,51.87500000000001,4,6280,False,19504
sona-25043,trial,27,bullshitDetector,10,True,0.2,0.8,0.2375,2,5,-1,False,-0.12411243519999997,False,5,5,84,101,5352.630814769401,2384,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,9771
sona-25043,trial,28,bullshitter,10,True,0.8,0.5,0.78125,8,7,-1,False,0.822265625,True,-5,5,79,106,2624.9125420920836,3814,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,13177
sona-25043,trial,29,bullshitDetector,10,True,0.8,0.2,0.7625,10,10,0,False,-1,True,-5,10,74,116,6423.822509260733,9083,How many red marbles did your opponent report drawing?,10,10,7644,False,24901
sona-25043,trial,30,bullshitter,10,True,0.8,0.5,0.78125,3,3,-1,False,0.048828125,False,3,7,77,123,2519.3123808312002,13109,How many red marbles did your opponent report drawing?,-1,-1,-1,True,22885
sona-25043,trial,31,bullshitDetector,10,True,0.5,0.8,0.51875,3,7,7,False,-1,False,3,7,80,130,5577.764266753255,2648,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10268
sona-25043,trial,32,bullshitter,10,True,0.2,0.5,0.21875,1,1,-1,False,-0.1123046875,False,1,9,81,139,2266.2884184433483,3964,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10582
sona-25043,trial,33,bullshitDetector,10,True,0.2,0.8,0.2375,3,8,8,False,-1,False,2,8,83,147,5621.318664226843,2107,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9280
sona-25043,trial,34,bullshitter,10,True,0.2,0.8,0.2375,4,7,-1,False,0.19801011199999996,False,7,3,90,150,2349.3456481081316,4705,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11841
sona-25043,trial,35,bullshitDetector,10,True,0.8,0.2,0.7625,9,9,4,False,-1,True,-4,9,86,159,5941.587716610238,4284,How many red marbles did your opponent report drawing?,9,9,3398,False,15777
sona-25043,trial,36,bullshitter,10,False,0.2,0.2,0.2,3,3,-1,False,0.7013265920000002,True,3,2,89,161,2108.4168072401535,3976,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12150
sona-25043,trial,37,bullshitDetector,10,True,0.8,0.5,0.78125,7,7,4,False,-1,False,3,7,92,168,6305.81756854163,1793,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11132
sona-25043,trial,38,bullshitter,10,True,0.5,0.2,0.48125,3,7,-1,False,0.8221225472000002,True,-5,5,87,173,2574.5015443859756,3461,How many red marbles did you actually draw?,3,3,4460,False,15567
sona-25043,trial,39,bullshitDetector,10,False,0.2,0.2,0.2,0,1,1,False,-1,False,9,1,96,174,7244.459820895067,1898,How many red marbles did you actually draw?,-1,-1,-1,False,10501
sona-25043,trial,40,bullshitter,10,False,0.5,0.5,0.5,5,5,-1,False,0.5,False,5,5,101,179,2538.0571647256465,3856,How many red marbles did you actually draw?,-1,-1,-1,False,11341
sona-25043,trial,41,bullshitDetector,10,True,0.8,0.5,0.78125,8,8,5,False,-1,False,2,8,103,187,5659.9319506107095,1886,How many red marbles did you actually draw?,-1,-1,-1,False,9231
sona-25043,trial,42,bullshitter,10,True,0.8,0.2,0.7625,7,7,-1,False,0.8221225472000002,False,7,3,110,190,2388.0403807268785,4905,How many red marbles did you actually draw?,-1,-1,-1,True,12623
sona-25043,trial,43,bullshitDetector,10,False,0.5,0.5,0.5,4,0,-1,True,0.8221225472000002,False,10,0,120,190,6951.688385942472,2329,How many red marbles did you actually draw?,-1,-1,-1,False,10577
sona-25043,trial,44,bullshitter,10,False,0.8,0.8,0.8,9,9,-1,False,0.7684354560000002,True,9,-4,129,186,3215.0471406651473,4463,How many red marbles did you actually draw?,-1,-1,-1,False,12498
sona-25043,trial,45,bullshitDetector,10,True,0.8,0.2,0.7625,7,7,2,False,-1,True,-2,7,127,193,5584.34298596856,1341,How many red marbles did you actually draw?,-1,-1,-1,False,9354
sona-25043,trial,46,bullshitter,10,False,0.5,0.5,0.5,2,2,-1,False,-0.068359375,False,2,8,129,201,3121.6057749068514,4328,How many red marbles did you actually draw?,-1,-1,-1,False,11959
sona-25043,trial,47,bullshitDetector,10,False,0.5,0.5,0.5,4,3,-1,True,-0.068359375,False,7,3,136,204,5964.086454790959,2045,How many red marbles did your opponent report drawing?,3,3,3694,False,13902
sona-25043,trial,48,bullshitter,10,False,0.5,0.5,0.5,4,6,-1,False,0.705078125,False,6,4,142,208,2495.486287853084,9427,How many red marbles did you actually draw?,4,4,2977,False,23206
sona-25043,trial,49,bullshitDetector,10,True,0.5,0.8,0.51875,6,1,-1,False,0.705078125,False,9,1,151,209,5776.659327620799,1026,How many red marbles did your opponent report drawing?,1,1,3157,True,11615
sona-25043,trial,50,bullshitter,10,True,0.8,0.2,0.7625,7,7,-1,False,0.8221225472000002,True,7,-2,158,207,2661.3052952851262,3919,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12469
sona-25043,trial,51,bullshitDetector,10,True,0.2,0.5,0.21875,5,5,4,False,-1,False,5,5,163,212,5707.762489353605,1225,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8959
sona-25043,trial,52,bullshitter,10,True,0.8,0.5,0.78125,7,8,-1,False,0.8662109375,True,-5,5,158,217,2643.786187182757,7122,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14828
sona-25043,trial,53,bullshitDetector,10,False,0.2,0.2,0.2,1,6,-1,False,0.8662109375,False,4,6,162,223,6651.070356246168,1576,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9762
sona-25043,trial,54,bullshitter,10,True,0.8,0.2,0.7625,8,8,-1,False,0.8221962752000003,True,8,-3,170,220,3126.714316608044,5303,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12828
sona-25043,trial,55,bullshitDetector,10,False,0.8,0.8,0.8,6,10,10,False,-1,False,0,10,170,230,6459.137214391587,9671,How many red marbles did your opponent report drawing?,-1,-1,-1,False,18719
sona-25043,trial,56,bullshitter,10,False,0.5,0.5,0.5,5,6,-1,False,0.705078125,True,-5,5,165,235,2548.481324603479,12766,How many red marbles did your opponent report drawing?,-1,-1,-1,False,22908
sona-25043,trial,57,bullshitDetector,10,True,0.8,0.2,0.7625,8,2,-1,False,0.705078125,True,5,-5,170,230,5923.627266905374,6082,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13252
sona-25043,trial,58,bullshitter,10,True,0.8,0.2,0.7625,9,9,-1,False,0.8222003712000002,True,9,-4,179,226,2185.1114898344376,3720,What was the proportion of red to blue marbles from your opponent's perspective?,20,91,8848,True,23872
sona-25043,trial,59,bullshitDetector,10,True,0.8,0.2,0.7625,8,8,1,False,-1,False,2,8,181,234,6487.6782639970015,1997,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9910
sona-25043,trial,60,bullshitter,10,True,0.2,0.8,0.2375,3,3,-1,False,-0.12332600319999996,False,3,7,184,241,2843.7144706836248,3648,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,12344
sona-25043,trial,61,bullshitDetector,10,True,0.2,0.5,0.21875,3,3,2,False,-1,True,2,3,186,244,7174.989769605634,1545,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,10518
sona-25043,trial,62,bullshitter,10,False,0.5,0.5,0.5,3,8,-1,False,0.8662109375,True,-5,5,181,249,2554.316186396288,4681,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,11713
sona-25043,trial,63,bullshitDetector,10,True,0.2,0.5,0.21875,4,5,5,False,-1,False,5,5,186,254,5632.571225384393,2270,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9918
sona-25043,trial,64,bullshitter,10,True,0.2,0.8,0.2375,1,2,-1,False,-0.12411243519999997,False,2,8,188,262,2737.5359468108827,3461,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,True,11761
sona-25043,trial,65,bullshitDetector,10,True,0.8,0.5,0.78125,9,9,3,False,-1,False,1,9,189,271,5467.0857075831955,2243,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,10636
sona-25043,trial,66,bullshitter,10,False,0.2,0.2,0.2,2,2,-1,False,0.5,True,2,3,191,274,3245.9707453624565,2868,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,11296
sona-25043,trial,67,bullshitDetector,10,False,0.2,0.2,0.2,2,6,6,False,-1,False,4,6,195,280,6287.050756713061,1484,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9486
sona-25043,trial,68,bullshitter,10,True,0.2,0.5,0.21875,2,3,-1,False,0.048828125,False,3,7,198,287,2161.330256097141,3534,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,11511
sona-25043,trial,69,bullshitDetector,10,False,0.5,0.5,0.5,5,6,6,False,-1,True,5,-5,203,282,7454.598786868626,3291,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,16762
sona-25043,trial,70,bullshitter,10,False,0.5,0.5,0.5,3,7,-1,False,0.822265625,True,-5,5,198,287,2571.5587282231204,3645,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,12897
sona-25043,trial,71,bullshitDetector,10,False,0.2,0.2,0.2,0,9,-1,False,0.822265625,False,1,9,199,296,6130.62029447785,1093,What was the proportion of red to blue marbles from your opponent's perspective?,NA,94,3746,True,12390
sona-25043,trial,72,bullshitter,10,True,0.8,0.2,0.7625,7,3,-1,False,0.7013265920000002,False,3,7,202,303,2597.2669115194517,6796,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,15697
sona-25043,trial,73,bullshitDetector,10,True,0.2,0.5,0.21875,3,7,7,False,-1,False,3,7,205,310,6495.779339157456,8663,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,16626
sona-25043,trial,74,bullshitter,10,True,0.2,0.8,0.2375,4,6,-1,False,-0.0033164800000000383,False,6,4,211,314,2257.0389966128223,5777,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,True,13239
sona-25043,trial,75,bullshitDetector,10,False,0.5,0.5,0.5,5,0,-1,False,-0.0033164800000000383,False,10,0,221,314,5366.494353846279,3398,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,True,12471
sona-25043,trial,76,bullshitter,10,True,0.2,0.8,0.2375,2,4,-1,False,-0.11782097919999997,False,4,6,225,320,2869.9435186343226,5107,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,12361
sona-25043,trial,77,bullshitDetector,10,True,0.2,0.8,0.2375,2,10,10,False,-1,True,5,-5,230,315,6128.604102404905,1829,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,10282
sona-25043,trial,78,bullshitter,10,True,0.2,0.8,0.2375,2,5,-1,False,-0.091396864,False,5,5,235,320,2316.7991565523917,3903,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,12300
sona-25043,trial,79,bullshitDetector,10,True,0.2,0.5,0.21875,5,5,-1,True,-0.091396864,False,5,5,240,325,5679.580237825379,3047,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,10117
sona-25043,trial,80,bullshitter,10,True,0.5,0.8,0.51875,4,4,-1,False,-0.11782097919999997,False,4,6,244,331,3245.007631977362,3325,How many red marbles did you actually draw?,4,4,3153,False,16278
sona-25043,trial,81,bullshitDetector,10,True,0.5,0.8,0.51875,4,8,8,False,-1,True,5,-5,249,326,5184.148738784971,1604,How many red marbles did you actually draw?,-1,-1,-1,False,8319
sona-25043,trial,82,bullshitter,10,True,0.2,0.5,0.21875,0,3,-1,False,0.048828125,False,3,7,252,333,2283.8130145877485,6963,How many red marbles did you actually draw?,-1,-1,-1,True,13946
sona-25043,trial,83,bullshitDetector,10,False,0.2,0.2,0.2,1,8,-1,True,0.048828125,False,2,8,254,341,6845.087289979911,2167,How many red marbles did you actually draw?,-1,-1,-1,False,11706
sona-25043,trial,84,bullshitter,10,True,0.8,0.5,0.78125,9,8,-1,False,0.8662109375,True,-5,5,249,346,2364.5674139414923,5053,What was the proportion of red to blue marbles from your opponent's perspective?,50,89,6365,False,23181
sona-25043,trial,85,bullshitDetector,10,False,0.5,0.5,0.5,6,6,3,False,-1,False,4,6,253,352,5764.40002923192,2365,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,11031
sona-25043,trial,86,bullshitter,10,True,0.8,0.2,0.7625,2,1,-1,False,0.19801011199999963,False,1,9,254,361,3063.0409720812927,5668,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,True,13588
sona-25043,trial,87,bullshitDetector,10,True,0.5,0.8,0.51875,9,9,7,False,-1,False,1,9,255,370,6925.74029187201,3883,How many red marbles did your opponent report drawing?,9,9,3553,False,15789
sona-25043,trial,88,bullshitter,10,True,0.2,0.5,0.21875,3,3,-1,False,0.048828125,False,3,7,258,377,2403.7047397551596,7592,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14226
sona-25043,trial,89,bullshitDetector,10,True,0.5,0.8,0.51875,5,5,-1,True,0.048828125,True,0,5,258,382,5391.607598600638,1435,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8011
sona-25043,trial,90,bullshitter,10,False,0.2,0.2,0.2,10,10,-1,False,0.8222004736000001,False,10,0,268,382,2944.404502703832,3948,How many red marbles did your opponent report drawing?,-1,-1,-1,True,15184
sona-25043,trial,91,bullshitDetector,10,True,0.2,0.8,0.2375,1,9,9,False,-1,False,1,9,269,391,5411.295426718225,1220,How many red marbles did your opponent report drawing?,-1,-1,-1,False,7798
sona-25043,trial,92,bullshitter,10,False,0.2,0.2,0.2,3,3,-1,False,0.7013265920000002,False,3,7,272,398,3126.576159330264,4120,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11905
sona-25043,trial,93,bullshitDetector,10,True,0.2,0.5,0.21875,2,5,5,False,-1,True,5,-5,277,393,5771.13981065583,1721,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9713
sona-25043,trial,94,bullshitter,10,False,0.8,0.8,0.8,9,9,-1,False,0.7684354560000002,True,9,-4,286,389,2683.22750440202,4718,What was the proportion of red to blue marbles from your opponent's perspective?,80,98,3229,False,15325
sona-25043,trial,95,bullshitDetector,10,True,0.2,0.8,0.2375,4,8,8,False,-1,False,2,8,288,397,6459.587967332156,1368,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,10104
sona-25043,trial,96,bullshitter,10,True,0.8,0.2,0.7625,5,6,-1,False,0.8213361152000003,True,-5,5,283,402,3203.8644446303256,4810,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,14784
sona-25043,trial,97,bullshitDetector,10,False,0.8,0.8,0.8,7,8,8,False,-1,True,5,-5,288,397,6050.19201559356,1444,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9730
sona-25043,trial,98,bullshitter,10,True,0.5,0.8,0.51875,5,5,-1,False,-0.091396864,False,5,5,293,402,2945.446936502325,3558,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,11108
sona-25043,trial,99,bullshitDetector,10,True,0.8,0.5,0.78125,8,8,5,False,-1,False,2,8,295,410,7014.518244258934,1785,What was the proportion of red to blue marbles from your opponent's perspective?,NA,89,3450,False,13983
sona-25043,trial,100,bullshitter,10,False,0.5,0.5,0.5,4,4,-1,False,0.25390625,False,4,6,299,416,2673.2707315557714,5729,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,15067
sona-32600,practice,1,bullshitter,10,True,0.2,0.8,0.2375,2,4,-1,False,-0.11782097919999997,False,4,6,4,6,2206.132196725349,19619,What was the proportion of red to blue marbles from your opponent's perspective?,80,58,9933,False,65923
sona-32600,practice,2,bullshitDetector,10,False,0.2,0.2,0.2,3,3,1,False,-1,False,7,3,11,9,5144.289717156945,13525,What was the proportion of red to blue marbles from your opponent's perspective?,NA,31,14943,False,42356
sona-32600,practice,3,bullshitter,10,True,0.5,0.2,0.48125,8,8,-1,False,0.8221962752000002,True,8,-3,19,6,2627.5138584476854,15531,What was the proportion of red to blue marbles from your perspective?,48.125,75,12016,False,45856
sona-32600,practice,4,bullshitDetector,10,True,0.5,0.2,0.48125,6,6,3,False,-1,False,4,6,23,12,6329.826877358522,11786,What was the proportion of red to blue marbles from your opponent's perspective?,NA,58,6904,False,32453
sona-32600,trial,1,bullshitDetector,10,True,0.2,0.8,0.2375,4,4,3,True,-1,False,6,4,6,4,7489.8399886099605,5424,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,19559
sona-32600,trial,2,bullshitter,10,True,0.5,0.8,0.51875,3,4,-1,False,-0.11782097919999997,False,4,6,10,10,2220.227218320952,8005,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,17940
sona-32600,trial,3,bullshitDetector,10,True,0.5,0.8,0.51875,6,7,7,False,-1,True,5,-5,15,5,5330.336929675299,4286,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,13839
